number,street,city,latGold,lonGold,id,geoapi_id,request_id,lat,long,accuracy,endereço,erro
19,RUA MANOEL DONA COSTA CAPANEMA,SAO PAULO,-23.878914,-46.63997,2923576,Here,2923576,-23.87804,-46.64015,0.89,"RUA MANOEL DONA COSTA CAPANEMA, 19, SAO PAULO, SP",0.09852178877555548
60,RUA CAIRO,SAO PAULO,-23.533059,-46.545879,2923577,MapBox,2923577,-23.532859,-46.545402,1.0,"RUA CAIRO, 60, SAO PAULO, SP",0.05350903766224188
60,RUA CAIRO,SAO PAULO,-23.533059,-46.545879,2923577,Google,2923577,-23.5329125,-46.5460772,,"RUA CAIRO, 60, SAO PAULO, SP",0.025939998353386375
60,RUA CAIRO,SAO PAULO,-23.533059,-46.545879,2923577,TomTom,2923577,-23.53297,-46.54578,11.9583129883,"RUA CAIRO, 60, SAO PAULO, SP",0.014119454868985252
60,RUA CAIRO,SAO PAULO,-23.533059,-46.545879,2923577,OpenRouteService,2923577,-23.532695,-46.545142,0.8,"RUA CAIRO, 60, SAO PAULO, SP",0.08537644906122768
60,RUA CAIRO,SAO PAULO,-23.533059,-46.545879,2923577,Here,2923577,-23.58078,-46.49977,1.0,"RUA CAIRO, 60, SAO PAULO, SP",7.0777600119784845
181,INDEPENDENCIA,SAO PAULO,-23.714569,-46.651474,2923578,MapBox,2923578,-23.564747,-46.61952,0.927407,"INDEPENDENCIA, 181, SAO PAULO, SP",16.910519752560525
181,INDEPENDENCIA,SAO PAULO,-23.714569,-46.651474,2923578,Here,2923578,-23.56488,-46.61949,1.0,"INDEPENDENCIA, 181, SAO PAULO, SP",16.896656960065577
181,INDEPENDENCIA,SAO PAULO,-23.714569,-46.651474,2923578,Google,2923578,-23.5648217,-46.6195219,,"INDEPENDENCIA, 181, SAO PAULO, SP",16.90236430531084
181,INDEPENDENCIA,SAO PAULO,-23.714569,-46.651474,2923578,OpenRouteService,2923578,-23.714548,-46.651668,0.8,"INDEPENDENCIA, 181, SAO PAULO, SP",0.019919390608952488
181,INDEPENDENCIA,SAO PAULO,-23.714569,-46.651474,2923578,TomTom,2923578,-23.56486,-46.61956,9.62931633,"INDEPENDENCIA, 181, SAO PAULO, SP",16.897452509820656
70,RUA GASTAO FORMENTI,SAO PAULO,-23.648117,-46.594612,2923579,OpenRouteService,2923579,-23.570533,-46.663713,0.6,"RUA GASTAO FORMENTI, 70, SAO PAULO, SP",11.116068749001332
70,RUA GASTAO FORMENTI,SAO PAULO,-23.648117,-46.594612,2923579,MapBox,2923579,-23.647992,-46.59416,1.0,"RUA GASTAO FORMENTI, 70, SAO PAULO, SP",0.04814921689876138
70,RUA GASTAO FORMENTI,SAO PAULO,-23.648117,-46.594612,2923579,TomTom,2923579,-23.64801,-46.59421,14.2824602127,"RUA GASTAO FORMENTI, 70, SAO PAULO, SP",0.042692394957025356
70,RUA GASTAO FORMENTI,SAO PAULO,-23.648117,-46.594612,2923579,Google,2923579,-23.6480995,-46.5946565,,"RUA GASTAO FORMENTI, 70, SAO PAULO, SP",0.004936576340248212
70,RUA GASTAO FORMENTI,SAO PAULO,-23.648117,-46.594612,2923579,Here,2923579,-23.64796,-46.5942,1.0,"RUA GASTAO FORMENTI, 70, SAO PAULO, SP",0.04548943422321872
201,RUA CURUMATIM,SAO PAULO,-23.602328,-46.449597,2923580,MapBox,2923580,-23.603379,-46.449166,1.0,"RUA CURUMATIM, 201, SAO PAULO, SP",0.12443537058728996
201,RUA CURUMATIM,SAO PAULO,-23.602328,-46.449597,2923580,Google,2923580,-23.6025639,-46.4493164,,"RUA CURUMATIM, 201, SAO PAULO, SP",0.03876548399418415
201,RUA CURUMATIM,SAO PAULO,-23.602328,-46.449597,2923580,Here,2923580,-23.60221,-46.45006,0.92,"RUA CURUMATIM, 201, SAO PAULO, SP",0.049028590934443755
201,RUA CURUMATIM,SAO PAULO,-23.602328,-46.449597,2923580,OpenRouteService,2923580,-23.603591,-46.449125,1.0,"RUA CURUMATIM, 201, SAO PAULO, SP",0.14794315523719317
201,RUA CURUMATIM,SAO PAULO,-23.602328,-46.449597,2923580,TomTom,2923580,-23.60229,-46.45031,10.45570755,"RUA CURUMATIM, 201, SAO PAULO, SP",0.072891815790202
131,RUA MUNICIPAL,SAO PAULO,-23.521851,-46.506926,2923581,OpenRouteService,2923581,-23.52506,-46.501208,0.8,"RUA MUNICIPAL, 131, SAO PAULO, SP",0.6835896370933608
131,RUA MUNICIPAL,SAO PAULO,-23.521851,-46.506926,2923581,Here,2923581,-23.52207,-46.50646,1.0,"RUA MUNICIPAL, 131, SAO PAULO, SP",0.05341418538495184
131,RUA MUNICIPAL,SAO PAULO,-23.521851,-46.506926,2923581,TomTom,2923581,-23.52207,-46.50646,12.0984487534,"RUA MUNICIPAL, 131, SAO PAULO, SP",0.05341418538495184
131,RUA MUNICIPAL,SAO PAULO,-23.521851,-46.506926,2923581,Google,2923581,-23.5218468,-46.5066547,,"RUA MUNICIPAL, 131, SAO PAULO, SP",0.02771019640729361
131,RUA MUNICIPAL,SAO PAULO,-23.521851,-46.506926,2923581,MapBox,2923581,-23.521813,-46.506608,1.0,"RUA MUNICIPAL, 131, SAO PAULO, SP",0.03274705677868447
30,MERINO,SAO PAULO,-23.486296,-46.566104,2923582,TomTom,2923582,-23.4861,-46.56598,9.6567392349,"MERINO, 30, SAO PAULO, SP",0.025132631527121023
30,MERINO,SAO PAULO,-23.486296,-46.566104,2923582,OpenRouteService,2923582,-23.485793,-46.565909,0.8,"MERINO, 30, SAO PAULO, SP",0.05916194873985884
30,MERINO,SAO PAULO,-23.486296,-46.566104,2923582,MapBox,2923582,-23.486325,-46.566236,0.927407,"MERINO, 30, SAO PAULO, SP",0.013861240860257544
30,MERINO,SAO PAULO,-23.486296,-46.566104,2923582,Here,2923582,-23.49756,-46.50014,1.0,"MERINO, 30, SAO PAULO, SP",6.852551057499734
30,MERINO,SAO PAULO,-23.486296,-46.566104,2923582,Google,2923582,-23.6076681,-46.6708398,,"MERINO, 30, SAO PAULO, SP",17.177137481210703
313,JAPICHAUA,SAO PAULO,-23.481621,-46.470061,2923583,Google,2923583,-23.4847989,-46.4646045,,"JAPICHAUA, 313, SAO PAULO, SP",0.659219695507056
313,JAPICHAUA,SAO PAULO,-23.481621,-46.470061,2923583,MapBox,2923583,-23.481615,-46.469956,0.927407,"JAPICHAUA, 313, SAO PAULO, SP",0.010746859456714502
313,JAPICHAUA,SAO PAULO,-23.481621,-46.470061,2923583,OpenRouteService,2923583,-23.483654,-46.461628,0.8,"JAPICHAUA, 313, SAO PAULO, SP",0.8904059742673744
313,JAPICHAUA,SAO PAULO,-23.481621,-46.470061,2923583,TomTom,2923583,-0.04399,-51.18076,8.3093938828,"JAPICHAUA, 313, SAO PAULO, SP",2642.571473985363
313,JAPICHAUA,SAO PAULO,-23.481621,-46.470061,2923583,Here,2923583,-23.60723,-46.60789,0.86,"JAPICHAUA, 313, SAO PAULO, SP",19.78848571288216
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923584,OpenRouteService,2923584,-23.874733,-46.631169,0.8,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.34237062214356395
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923584,Here,2923584,-23.88093,-46.62635,1.0,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.9194250869384913
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923584,Google,2923584,-23.8747448,-46.631251,,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.3347329174688985
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923584,TomTom,2923584,-23.87969,-46.62657,12.5686864853,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.8330702562772967
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923584,MapBox,2923584,-23.8924383,-46.6174,0.797619,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",2.444407977035522
S N,PCA SANTISSIMA TRINDADE,SAO PAULO,-23.486468,-46.663459,2923585,TomTom,2923585,-23.48694,-46.66328,14.6239881516,"PCA SANTISSIMA TRINDADE, S N, SAO PAULO, SP",0.05538012260398308
S N,PCA SANTISSIMA TRINDADE,SAO PAULO,-23.486468,-46.663459,2923585,Google,2923585,-23.4868455,-46.6627999,,"PCA SANTISSIMA TRINDADE, S N, SAO PAULO, SP",0.07925274263649455
S N,PCA SANTISSIMA TRINDADE,SAO PAULO,-23.486468,-46.663459,2923585,MapBox,2923585,-23.4871875,-46.6627346,0.743357,"PCA SANTISSIMA TRINDADE, S N, SAO PAULO, SP",0.10874506985393816
S N,PCA SANTISSIMA TRINDADE,SAO PAULO,-23.486468,-46.663459,2923585,Here,2923585,-23.57891,-46.74764,0.85,"PCA SANTISSIMA TRINDADE, S N, SAO PAULO, SP",13.368371793854884
S N,PCA SANTISSIMA TRINDADE,SAO PAULO,-23.486468,-46.663459,2923585,OpenRouteService,2923585,-23.570533,-46.663713,0.6,"PCA SANTISSIMA TRINDADE, S N, SAO PAULO, SP",9.310357718262669
      1788,ARMANDO DE ARRUDA PEREIRA,SAO PAULO,-23.645179,-46.641349,2923586,MapBox,2923586,-23.643388,-46.641589,0.907407,"ARMANDO DE ARRUDA PEREIRA,       1788, SAO PAULO, SP",0.19986455255108895
      1788,ARMANDO DE ARRUDA PEREIRA,SAO PAULO,-23.645179,-46.641349,2923586,Google,2923586,-23.6433851,-46.6414805,,"ARMANDO DE ARRUDA PEREIRA,       1788, SAO PAULO, SP",0.19913251222082787
      1788,ARMANDO DE ARRUDA PEREIRA,SAO PAULO,-23.645179,-46.641349,2923586,Here,2923586,-23.6434,-46.64144,0.93,"ARMANDO DE ARRUDA PEREIRA,       1788, SAO PAULO, SP",0.19724842572751342
      1788,ARMANDO DE ARRUDA PEREIRA,SAO PAULO,-23.645179,-46.641349,2923586,OpenRouteService,2923586,-23.654031,-46.637857,0.8,"ARMANDO DE ARRUDA PEREIRA,       1788, SAO PAULO, SP",1.043115171812926
153,JOAO LANG,SAO PAULO,-23.867688,-46.652727,2923587,TomTom,2923587,-23.67564,-46.6655,11.8585977554,"JOAO LANG, 153, SAO PAULO, SP",21.310072900714854
153,JOAO LANG,SAO PAULO,-23.867688,-46.652727,2923587,MapBox,2923587,-23.867345,-46.650506,1.0,"JOAO LANG, 153, SAO PAULO, SP",0.22938905148616845
153,JOAO LANG,SAO PAULO,-23.867688,-46.652727,2923587,Google,2923587,-23.8680595,-46.6520723,,"JOAO LANG, 153, SAO PAULO, SP",0.0783571526887456
153,JOAO LANG,SAO PAULO,-23.867688,-46.652727,2923587,OpenRouteService,2923587,-23.867351,-46.650504,1.0,"JOAO LANG, 153, SAO PAULO, SP",0.229480924322757
153,JOAO LANG,SAO PAULO,-23.867688,-46.652727,2923587,Here,2923587,-23.64837,-46.61208,0.8,"JOAO LANG, 153, SAO PAULO, SP",24.641391314550564
894,RUA FRANCISCO JOSE VIANA,SAO PAULO,-23.611801,-46.396406,2923588,MapBox,2923588,-23.609135,-46.398179,1.0,"RUA FRANCISCO JOSE VIANA, 894, SAO PAULO, SP",0.34629945927399686
894,RUA FRANCISCO JOSE VIANA,SAO PAULO,-23.611801,-46.396406,2923588,Here,2923588,-23.61107,-46.39664,0.91,"RUA FRANCISCO JOSE VIANA, 894, SAO PAULO, SP",0.08440880524946653
894,RUA FRANCISCO JOSE VIANA,SAO PAULO,-23.611801,-46.396406,2923588,OpenRouteService,2923588,-23.608618,-46.398983,0.8,"RUA FRANCISCO JOSE VIANA, 894, SAO PAULO, SP",0.4398207353073342
894,RUA FRANCISCO JOSE VIANA,SAO PAULO,-23.611801,-46.396406,2923588,TomTom,2923588,-23.60958,-46.39785,16.4244728088,"RUA FRANCISCO JOSE VIANA, 894, SAO PAULO, SP",0.286747844446253
894,RUA FRANCISCO JOSE VIANA,SAO PAULO,-23.611801,-46.396406,2923588,Google,2923588,-23.6110445,-46.3967378,,"RUA FRANCISCO JOSE VIANA, 894, SAO PAULO, SP",0.09036838626151053
1860,RUA AMERICO TURINI,SAO PAULO,-23.746562,-46.786838,2923589,OpenRouteService,2923589,-23.570533,-46.663713,0.6,"RUA AMERICO TURINI, 1860, SAO PAULO, SP",23.19191820298296
1860,RUA AMERICO TURINI,SAO PAULO,-23.746562,-46.786838,2923589,Google,2923589,-23.7424536,-46.78277079999999,,"RUA AMERICO TURINI, 1860, SAO PAULO, SP",0.6156198978021292
1860,RUA AMERICO TURINI,SAO PAULO,-23.746562,-46.786838,2923589,TomTom,2923589,-23.74404,-46.78477,12.5686864853,"RUA AMERICO TURINI, 1860, SAO PAULO, SP",0.3499608790284168
1860,RUA AMERICO TURINI,SAO PAULO,-23.746562,-46.786838,2923589,MapBox,2923589,-23.742512,-46.782762,1.0,"RUA AMERICO TURINI, 1860, SAO PAULO, SP",0.611463993230247
1860,RUA AMERICO TURINI,SAO PAULO,-23.746562,-46.786838,2923589,Here,2923589,-23.744,-46.78476,0.87,"RUA AMERICO TURINI, 1860, SAO PAULO, SP",0.354115935694008
      6680,SEZEFREDO FAGUNDES,SAO PAULO,-23.427694,-46.593913,2923590,Here,2923590,-23.43169,-46.59406,0.96,"SEZEFREDO FAGUNDES,       6680, SAO PAULO, SP",0.44281213188821383
      6680,SEZEFREDO FAGUNDES,SAO PAULO,-23.427694,-46.593913,2923590,MapBox,2923590,-23.461902,-46.6046169319053,0.72963,"SEZEFREDO FAGUNDES,       6680, SAO PAULO, SP",3.943272589343752
      6680,SEZEFREDO FAGUNDES,SAO PAULO,-23.427694,-46.593913,2923590,Google,2923590,-23.4317684,-46.594035,,"SEZEFREDO FAGUNDES,       6680, SAO PAULO, SP",0.45141224859931145
      6680,SEZEFREDO FAGUNDES,SAO PAULO,-23.427694,-46.593913,2923590,OpenRouteService,2923590,-23.377994,-46.569331,0.8,"SEZEFREDO FAGUNDES,       6680, SAO PAULO, SP",6.0506501613340165
391,CAPITAO BUSSE,SAO PAULO,-23.477564,-46.561125,2923591,Here,2923591,-23.47414,-46.56272,0.99,"CAPITAO BUSSE, 391, SAO PAULO, SP",0.4127366093769148
391,CAPITAO BUSSE,SAO PAULO,-23.477564,-46.561125,2923591,Google,2923591,-23.4741155,-46.5620568,,"CAPITAO BUSSE, 391, SAO PAULO, SP",0.3936081799821751
391,CAPITAO BUSSE,SAO PAULO,-23.477564,-46.561125,2923591,OpenRouteService,2923591,-23.480113,-46.562186,0.8,"CAPITAO BUSSE, 391, SAO PAULO, SP",0.3023963070821624
391,CAPITAO BUSSE,SAO PAULO,-23.477564,-46.561125,2923591,MapBox,2923591,-23.473941,-46.562765,1.0,"CAPITAO BUSSE, 391, SAO PAULO, SP",0.4348237842530094
391,CAPITAO BUSSE,SAO PAULO,-23.477564,-46.561125,2923591,TomTom,2923591,-23.47374,-46.56297,12.0475168228,"CAPITAO BUSSE, 391, SAO PAULO, SP",0.46355997681241795
541,RUA PROFESSORA MARIA J BARONE FERNANDES,SAO PAULO,-23.518282,-46.590718,2923592,OpenRouteService,2923592,-23.570533,-46.663713,0.6,"RUA PROFESSORA MARIA J BARONE FERNANDES, 541, SAO PAULO, SP",9.436073961753124
541,RUA PROFESSORA MARIA J BARONE FERNANDES,SAO PAULO,-23.518282,-46.590718,2923592,MapBox,2923592,-23.4865952,-46.6042537,0.557778,"RUA PROFESSORA MARIA J BARONE FERNANDES, 541, SAO PAULO, SP",3.771855799487641
541,RUA PROFESSORA MARIA J BARONE FERNANDES,SAO PAULO,-23.518282,-46.590718,2923592,TomTom,2923592,-23.51822,-46.59073,20.4086322784,"RUA PROFESSORA MARIA J BARONE FERNANDES, 541, SAO PAULO, SP",0.006975087822982649
541,RUA PROFESSORA MARIA J BARONE FERNANDES,SAO PAULO,-23.518282,-46.590718,2923592,Google,2923592,-23.5180807,-46.5905323,,"RUA PROFESSORA MARIA J BARONE FERNANDES, 541, SAO PAULO, SP",0.029269503704281403
541,RUA PROFESSORA MARIA J BARONE FERNANDES,SAO PAULO,-23.518282,-46.590718,2923592,Here,2923592,-23.51822,-46.59073,0.85,"RUA PROFESSORA MARIA J BARONE FERNANDES, 541, SAO PAULO, SP",0.006975087822982649
1280,DOUTOR JOSE DE PORCIUNCULA,SAO PAULO,-23.483219,-46.420355,2923593,Here,2923593,-23.48316,-46.41994,0.97,"DOUTOR JOSE DE PORCIUNCULA, 1280, SAO PAULO, SP",0.042894524419457916
1280,DOUTOR JOSE DE PORCIUNCULA,SAO PAULO,-23.483219,-46.420355,2923593,OpenRouteService,2923593,-23.483402,-46.425076,0.8,"DOUTOR JOSE DE PORCIUNCULA, 1280, SAO PAULO, SP",0.4826942181152477
1280,DOUTOR JOSE DE PORCIUNCULA,SAO PAULO,-23.483219,-46.420355,2923593,MapBox,2923593,-23.483159,-46.420441,1.0,"DOUTOR JOSE DE PORCIUNCULA, 1280, SAO PAULO, SP",0.011015315275541383
1280,DOUTOR JOSE DE PORCIUNCULA,SAO PAULO,-23.483219,-46.420355,2923593,Google,2923593,-23.4833324,-46.4205729,,"DOUTOR JOSE DE PORCIUNCULA, 1280, SAO PAULO, SP",0.025557978411142154
1280,DOUTOR JOSE DE PORCIUNCULA,SAO PAULO,-23.483219,-46.420355,2923593,TomTom,2923593,-23.48318,-46.42044,16.3401527405,"DOUTOR JOSE DE PORCIUNCULA, 1280, SAO PAULO, SP",0.009698052292680297
        10,FIDELIS,SAO PAULO,-23.616139,-46.422975,2923594,Google,2923594,-23.6001341,-46.73575839999999,,"FIDELIS,         10, SAO PAULO, SP",31.971063811146863
        10,FIDELIS,SAO PAULO,-23.616139,-46.422975,2923594,OpenRouteService,2923594,-23.609421,-46.429939,0.8,"FIDELIS,         10, SAO PAULO, SP",1.0289263825286636
        10,FIDELIS,SAO PAULO,-23.616139,-46.422975,2923594,MapBox,2923594,-23.617367,-46.422104,0.912889,"FIDELIS,         10, SAO PAULO, SP",0.16247445967265897
        10,FIDELIS,SAO PAULO,-23.616139,-46.422975,2923594,Here,2923594,-23.54634,-46.75076,1.0,"FIDELIS,         10, SAO PAULO, SP",34.341120068247356
1165,CRISTIANO VIANA,SAO PAULO,-23.553191,-46.681388,2923595,Here,2923595,-23.55347,-46.68133,1.0,"CRISTIANO VIANA, 1165, SAO PAULO, SP",0.03146208147630499
1165,CRISTIANO VIANA,SAO PAULO,-23.553191,-46.681388,2923595,OpenRouteService,2923595,-23.553572,-46.68125,1.0,"CRISTIANO VIANA, 1165, SAO PAULO, SP",0.044486644575617657
1165,CRISTIANO VIANA,SAO PAULO,-23.553191,-46.681388,2923595,Google,2923595,-23.5535714,-46.6812419,,"CRISTIANO VIANA, 1165, SAO PAULO, SP",0.04469280308273794
1165,CRISTIANO VIANA,SAO PAULO,-23.553191,-46.681388,2923595,TomTom,2923595,-23.5534,-46.68136,12.0475168228,"CRISTIANO VIANA, 1165, SAO PAULO, SP",0.02332299957661667
1165,CRISTIANO VIANA,SAO PAULO,-23.553191,-46.681388,2923595,MapBox,2923595,-23.553635,-46.681466,1.0,"CRISTIANO VIANA, 1165, SAO PAULO, SP",0.04981450688995624
215,RUA WENCESLAU RALISCH,SAO PAULO,-23.724567,-46.714733,2923596,MapBox,2923596,-23.724465,-46.714892,1.0,"RUA WENCESLAU RALISCH, 215, SAO PAULO, SP",0.019760443603897653
215,RUA WENCESLAU RALISCH,SAO PAULO,-23.724567,-46.714733,2923596,TomTom,2923596,-23.72468,-46.71452,14.2824602127,"RUA WENCESLAU RALISCH, 215, SAO PAULO, SP",0.025066827106136943
215,RUA WENCESLAU RALISCH,SAO PAULO,-23.724567,-46.714733,2923596,Google,2923596,-23.7247574,-46.7146699,,"RUA WENCESLAU RALISCH, 215, SAO PAULO, SP",0.02204734194447569
215,RUA WENCESLAU RALISCH,SAO PAULO,-23.724567,-46.714733,2923596,Here,2923596,-23.72473,-46.71457,0.97,"RUA WENCESLAU RALISCH, 215, SAO PAULO, SP",0.024538834215634096
215,RUA WENCESLAU RALISCH,SAO PAULO,-23.724567,-46.714733,2923596,OpenRouteService,2923596,-23.724242,-46.715243,0.8,"RUA WENCESLAU RALISCH, 215, SAO PAULO, SP",0.06324551115958281
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923597,Here,2923597,-23.88093,-46.62635,1.0,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.9194250869384913
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923597,MapBox,2923597,-23.8924383,-46.6174,0.797619,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",2.444407977035522
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923597,TomTom,2923597,-23.87969,-46.62657,12.5686864853,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.8330702562772967
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923597,Google,2923597,-23.8747448,-46.631251,,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.3347329174688985
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923597,OpenRouteService,2923597,-23.874733,-46.631169,0.8,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.34237062214356395
1414,RUA JUSA DO,SAO PAULO,-23.821185,-46.749788,2923598,TomTom,2923598,-23.82202,-46.75161,13.2865018845,"RUA JUSA DO, 1414, SAO PAULO, SP",0.20740616307394594
1414,RUA JUSA DO,SAO PAULO,-23.821185,-46.749788,2923598,Google,2923598,-23.8221976,-46.7553091,,"RUA JUSA DO, 1414, SAO PAULO, SP",0.573623414246836
1414,RUA JUSA DO,SAO PAULO,-23.821185,-46.749788,2923598,MapBox,2923598,-23.8297933,-46.756385,0.734127,"RUA JUSA DO, 1414, SAO PAULO, SP",1.1665348809096079
1414,RUA JUSA DO,SAO PAULO,-23.821185,-46.749788,2923598,OpenRouteService,2923598,-23.570533,-46.663713,0.6,"RUA JUSA DO, 1414, SAO PAULO, SP",29.115651583319963
1414,RUA JUSA DO,SAO PAULO,-23.821185,-46.749788,2923598,Here,2923598,-23.8222,-46.75515,0.83,"RUA JUSA DO, 1414, SAO PAULO, SP",0.5577878469433982
110,RUA MAESTRO ITALO IZZO,SAO PAULO,-23.541006,-46.758858,2923599,Google,2923599,-23.5416603,-46.7592225,,"RUA MAESTRO ITALO IZZO, 110, SAO PAULO, SP",0.08146401215913503
110,RUA MAESTRO ITALO IZZO,SAO PAULO,-23.541006,-46.758858,2923599,TomTom,2923599,-23.54195,-46.75873,16.4244728088,"RUA MAESTRO ITALO IZZO, 110, SAO PAULO, SP",0.10536333764845339
110,RUA MAESTRO ITALO IZZO,SAO PAULO,-23.541006,-46.758858,2923599,OpenRouteService,2923599,-23.541348,-46.758857,0.8,"RUA MAESTRO ITALO IZZO, 110, SAO PAULO, SP",0.03787719899973685
110,RUA MAESTRO ITALO IZZO,SAO PAULO,-23.541006,-46.758858,2923599,MapBox,2923599,-23.541875,-46.759313,1.0,"RUA MAESTRO ITALO IZZO, 110, SAO PAULO, SP",0.1068702317904552
110,RUA MAESTRO ITALO IZZO,SAO PAULO,-23.541006,-46.758858,2923599,Here,2923599,-23.54167,-46.75888,1.0,"RUA MAESTRO ITALO IZZO, 110, SAO PAULO, SP",0.07357339387525756
87,VARSOVIA,SAO PAULO,-23.709574,-46.705467,2923600,MapBox,2923600,-23.70969,-46.706229,0.927407,"VARSOVIA, 87, SAO PAULO, SP",0.07876270570161394
87,VARSOVIA,SAO PAULO,-23.709574,-46.705467,2923600,Google,2923600,-23.7098114,-46.7061189,,"VARSOVIA, 87, SAO PAULO, SP",0.07149058592489482
87,VARSOVIA,SAO PAULO,-23.709574,-46.705467,2923600,Here,2923600,-23.70994,-46.706,1.0,"VARSOVIA, 87, SAO PAULO, SP",0.06780554670671281
87,VARSOVIA,SAO PAULO,-23.709574,-46.705467,2923600,OpenRouteService,2923600,-23.70976,-46.705725,0.8,"VARSOVIA, 87, SAO PAULO, SP",0.03341577034479497
87,VARSOVIA,SAO PAULO,-23.709574,-46.705467,2923600,TomTom,2923600,-23.7097,-46.70622,9.6567392349,"VARSOVIA, 87, SAO PAULO, SP",0.07804773334944055
200,DEMETER,SAO PAULO,-23.583715,-46.451522,2923601,Google,2923601,-23.5557714,-46.6395571,,"DEMETER, 200, SAO PAULO, SP",19.443851057541856
200,DEMETER,SAO PAULO,-23.583715,-46.451522,2923601,TomTom,2923601,-23.62601,-46.67323,9.2043104172,"DEMETER, 200, SAO PAULO, SP",23.107300158716587
200,DEMETER,SAO PAULO,-23.583715,-46.451522,2923601,MapBox,2923601,-23.5840664,-46.4515565,0.726667,"DEMETER, 200, SAO PAULO, SP",0.039077347859348105
200,DEMETER,SAO PAULO,-23.583715,-46.451522,2923601,Here,2923601,-23.58425,-46.45158,0.85,"DEMETER, 200, SAO PAULO, SP",0.05954749953726129
200,DEMETER,SAO PAULO,-23.583715,-46.451522,2923601,OpenRouteService,2923601,-23.584063,-46.451557,0.8,"DEMETER, 200, SAO PAULO, SP",0.03870701478097756
278,RUA DOUTOR JOSE GUSTAVO BUSH,SAO PAULO,-23.625407,-46.720629,2923602,OpenRouteService,2923602,-23.570533,-46.663713,0.6,"RUA DOUTOR JOSE GUSTAVO BUSH, 278, SAO PAULO, SP",8.40722349349494
278,RUA DOUTOR JOSE GUSTAVO BUSH,SAO PAULO,-23.625407,-46.720629,2923602,Google,2923602,-23.6248324,-46.7216159,,"RUA DOUTOR JOSE GUSTAVO BUSH, 278, SAO PAULO, SP",0.1191296944618797
278,RUA DOUTOR JOSE GUSTAVO BUSH,SAO PAULO,-23.625407,-46.720629,2923602,TomTom,2923602,-23.62489,-46.72166,17.8424892426,"RUA DOUTOR JOSE GUSTAVO BUSH, 278, SAO PAULO, SP",0.11978012888086188
278,RUA DOUTOR JOSE GUSTAVO BUSH,SAO PAULO,-23.625407,-46.720629,2923602,Here,2923602,-23.62491,-46.72153,1.0,"RUA DOUTOR JOSE GUSTAVO BUSH, 278, SAO PAULO, SP",0.10715959649711207
278,RUA DOUTOR JOSE GUSTAVO BUSH,SAO PAULO,-23.625407,-46.720629,2923602,MapBox,2923602,-23.624826,-46.721576,1.0,"RUA DOUTOR JOSE GUSTAVO BUSH, 278, SAO PAULO, SP",0.11609954872711876
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923603,TomTom,2923603,-23.87969,-46.62657,12.5686864853,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.8330702562772967
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923603,OpenRouteService,2923603,-23.874733,-46.631169,0.8,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.34237062214356395
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923603,MapBox,2923603,-23.8924383,-46.6174,0.797619,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",2.444407977035522
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923603,Here,2923603,-23.88093,-46.62635,1.0,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.9194250869384913
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2923603,Google,2923603,-23.8747448,-46.631251,,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP",0.3347329174688985
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2923604,Here,2923604,-23.61048,-46.64295,1.0,"DOS LIRIOS, 10, SAO PAULO, SP",20.21534586877319
