number,street,city,latGold,lonGold,id,geoapi_id,request_id,lat,long,accuracy,endereço,erro
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2932825,Google,2932825,-23.5557714,-46.6395571,,"SP, DOS LIRIOS, 10, SAO PAULO",21.664662930555025
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2932825,TomTom,2932825,-23.61043,-46.64296,12.0475177765,"SP, DOS LIRIOS, 10, SAO PAULO",20.217207254482766
1685,RUA FRANCISCO MARENGO,SAO PAULO,-23.552329,-46.556641,2932826,Here,2932826,-23.55208,-46.55662,1.0,"SP, RUA FRANCISCO MARENGO, 1685, SAO PAULO",0.027660424273011148
1685,RUA FRANCISCO MARENGO,SAO PAULO,-23.552329,-46.556641,2932826,MapBox,2932826,-23.552014,-46.556788,0.875661,"SP, RUA FRANCISCO MARENGO, 1685, SAO PAULO",0.03797834217348674
1685,RUA FRANCISCO MARENGO,SAO PAULO,-23.552329,-46.556641,2932826,TomTom,2932826,-23.55193,-46.55674,14.1170272827,"SP, RUA FRANCISCO MARENGO, 1685, SAO PAULO",0.045331274679123734
1685,RUA FRANCISCO MARENGO,SAO PAULO,-23.552329,-46.556641,2932826,Google,2932826,-23.5519752,-46.5566571,,"SP, RUA FRANCISCO MARENGO, 1685, SAO PAULO",0.039218451170562336
1685,RUA FRANCISCO MARENGO,SAO PAULO,-23.552329,-46.556641,2932826,OpenRouteService,2932826,-23.667305,-46.779298,1.0,"SP, RUA FRANCISCO MARENGO, 1685, SAO PAULO",26.0482321163497
43,ARUEIRA,SAO PAULO,-23.860039,-46.713653,2932827,Google,2932827,-23.8617706,-46.7132163,,"SP, ARUEIRA, 43, SAO PAULO",0.19687652869574662
43,ARUEIRA,SAO PAULO,-23.860039,-46.713653,2932827,OpenRouteService,2932827,-23.570533,-46.663713,0.6,"SP, ARUEIRA, 43, SAO PAULO",32.46588352750417
43,ARUEIRA,SAO PAULO,-23.860039,-46.713653,2932827,MapBox,2932827,-23.450694,-46.441078,0.715926,"SP, ARUEIRA, 43, SAO PAULO",53.18532527777923
43,ARUEIRA,SAO PAULO,-23.860039,-46.713653,2932827,TomTom,2932827,-23.85859,-46.71367,9.5448856354,"SP, ARUEIRA, 43, SAO PAULO",0.160495064186064
43,ARUEIRA,SAO PAULO,-23.860039,-46.713653,2932827,Here,2932827,-23.8616,-46.71341,1.0,"SP, ARUEIRA, 43, SAO PAULO",0.1746533106298595
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2932828,Google,2932828,-23.5557714,-46.6395571,,"SP, DOS LIRIOS, 10, SAO PAULO",21.664662930555025
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2932828,Here,2932828,-23.61048,-46.64295,1.0,"SP, DOS LIRIOS, 10, SAO PAULO",20.21534586877319
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2932828,OpenRouteService,2932828,-23.570533,-46.663713,0.6,"SP, DOS LIRIOS, 10, SAO PAULO",23.343768308818554
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2932828,TomTom,2932828,-23.61043,-46.64296,12.0475177765,"SP, DOS LIRIOS, 10, SAO PAULO",20.217207254482766
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2932828,MapBox,2932828,-23.610426,-46.64296,0.87037,"SP, DOS LIRIOS, 10, SAO PAULO",20.21727555749709
SN,RUA MARIA MOASSAB BARBOUR,SAO PAULO,-23.744002,-46.660232,2932829,OpenRouteService,2932829,-23.667305,-46.779298,1.0,"SP, RUA MARIA MOASSAB BARBOUR, SN, SAO PAULO",14.818857703351439
SN,RUA MARIA MOASSAB BARBOUR,SAO PAULO,-23.744002,-46.660232,2932829,Google,2932829,-23.7442239,-46.6606278,,"SP, RUA MARIA MOASSAB BARBOUR, SN, SAO PAULO",0.04724756143590404
SN,RUA MARIA MOASSAB BARBOUR,SAO PAULO,-23.744002,-46.660232,2932829,MapBox,2932829,-23.7441595,-46.6606375,0.708333,"SP, RUA MARIA MOASSAB BARBOUR, SN, SAO PAULO",0.04487103190308693
SN,RUA MARIA MOASSAB BARBOUR,SAO PAULO,-23.744002,-46.660232,2932829,Here,2932829,-23.74419,-46.66065,1.0,"SP, RUA MARIA MOASSAB BARBOUR, SN, SAO PAULO",0.04743064905060815
SN,RUA MARIA MOASSAB BARBOUR,SAO PAULO,-23.744002,-46.660232,2932829,TomTom,2932829,-23.7444,-46.6606,14.742562294,"SP, RUA MARIA MOASSAB BARBOUR, SN, SAO PAULO",0.05788519570500359
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932830,TomTom,2932830,-23.87969,-46.62657,12.5686864853,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",0.8330702562772967
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932830,MapBox,2932830,-23.8924383,-46.6174,0.696429,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",2.444407977035522
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932830,Google,2932830,-23.8747448,-46.631251,,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",0.3347329174688985
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932830,Here,2932830,-23.88093,-46.62635,1.0,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",0.9194250869384913
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932830,OpenRouteService,2932830,-23.570533,-46.663713,0.6,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",34.018295064116366
842,JOSE VENANCIO DIAS CORONEL,SAO PAULO,-23.481998,-46.762672,2932831,MapBox,2932831,-23.482319,-46.7590871,0.591667,"SP, JOSE VENANCIO DIAS CORONEL, 842, SAO PAULO",0.36793622272687937
842,JOSE VENANCIO DIAS CORONEL,SAO PAULO,-23.481998,-46.762672,2932831,OpenRouteService,2932831,-23.570533,-46.663713,0.6,"SP, JOSE VENANCIO DIAS CORONEL, 842, SAO PAULO",14.080908709936555
842,JOSE VENANCIO DIAS CORONEL,SAO PAULO,-23.481998,-46.762672,2932831,Here,2932831,-23.48076,-46.76289,1.0,"SP, JOSE VENANCIO DIAS CORONEL, 842, SAO PAULO",0.1389062873802335
842,JOSE VENANCIO DIAS CORONEL,SAO PAULO,-23.481998,-46.762672,2932831,TomTom,2932831,-23.4819,-46.76274,15.9660692215,"SP, JOSE VENANCIO DIAS CORONEL, 842, SAO PAULO",0.012886214616953518
842,JOSE VENANCIO DIAS CORONEL,SAO PAULO,-23.481998,-46.762672,2932831,Google,2932831,-23.5557714,-46.6395571,,"SP, JOSE VENANCIO DIAS CORONEL, 842, SAO PAULO",14.994822162070273
SN,RUA MATSUICHI WADA,SAO PAULO,-23.695389,-46.659477,2932832,OpenRouteService,2932832,-23.667305,-46.779298,1.0,"SP, RUA MATSUICHI WADA, SN, SAO PAULO",12.611414500559654
SN,RUA MATSUICHI WADA,SAO PAULO,-23.695389,-46.659477,2932832,MapBox,2932832,-23.6961577,-46.6613526,0.696429,"SP, RUA MATSUICHI WADA, SN, SAO PAULO",0.2093816913937022
SN,RUA MATSUICHI WADA,SAO PAULO,-23.695389,-46.659477,2932832,Google,2932832,-23.6960914,-46.661711,,"SP, RUA MATSUICHI WADA, SN, SAO PAULO",0.24075929050171774
SN,RUA MATSUICHI WADA,SAO PAULO,-23.695389,-46.659477,2932832,Here,2932832,-23.69609,-46.66175,1.0,"SP, RUA MATSUICHI WADA, SN, SAO PAULO",0.24447761511172558
SN,RUA MATSUICHI WADA,SAO PAULO,-23.695389,-46.659477,2932832,TomTom,2932832,-23.69597,-46.66149,12.5686864853,"SP, RUA MATSUICHI WADA, SN, SAO PAULO",0.2151530778423548
1476,RUA GAIVOTA,SAO PAULO,-23.607596,-46.671557,2932833,TomTom,2932833,-23.60757,-46.67167,12.0984487534,"SP, RUA GAIVOTA, 1476, SAO PAULO",0.011886611654894914
1476,RUA GAIVOTA,SAO PAULO,-23.607596,-46.671557,2932833,OpenRouteService,2932833,-23.667305,-46.779298,1.0,"SP, RUA GAIVOTA, 1476, SAO PAULO",12.829046738445008
1476,RUA GAIVOTA,SAO PAULO,-23.607596,-46.671557,2932833,MapBox,2932833,-23.607575,-46.671659,0.87037,"SP, RUA GAIVOTA, 1476, SAO PAULO",0.010666563271267531
1476,RUA GAIVOTA,SAO PAULO,-23.607596,-46.671557,2932833,Google,2932833,-23.6075974,-46.6716846,,"SP, RUA GAIVOTA, 1476, SAO PAULO",0.01302351402872981
1476,RUA GAIVOTA,SAO PAULO,-23.607596,-46.671557,2932833,Here,2932833,-23.60765,-46.67161,1.0,"SP, RUA GAIVOTA, 1476, SAO PAULO",0.00806387485003617
61,CICERO CORDEIRO,SAO PAULO,-23.474202,-46.690808,2932834,MapBox,2932834,-23.474388,-46.690567,0.87037,"SP, CICERO CORDEIRO, 61, SAO PAULO",0.03210181624457893
61,CICERO CORDEIRO,SAO PAULO,-23.474202,-46.690808,2932834,Google,2932834,-23.4744437,-46.6906137,,"SP, CICERO CORDEIRO, 61, SAO PAULO",0.03332515412804113
61,CICERO CORDEIRO,SAO PAULO,-23.474202,-46.690808,2932834,TomTom,2932834,-23.47447,-46.69051,12.0475168228,"SP, CICERO CORDEIRO, 61, SAO PAULO",0.04251829057456739
61,CICERO CORDEIRO,SAO PAULO,-23.474202,-46.690808,2932834,OpenRouteService,2932834,-23.570533,-46.663713,0.6,"SP, CICERO CORDEIRO, 61, SAO PAULO",11.021779476279487
61,CICERO CORDEIRO,SAO PAULO,-23.474202,-46.690808,2932834,Here,2932834,-23.47451,-46.69059,1.0,"SP, CICERO CORDEIRO, 61, SAO PAULO",0.04073787702980931
894,RUA FRANCISCO JOSE VIANA,SAO PAULO,-23.611801,-46.396406,2932835,Google,2932835,-23.6110445,-46.3967378,,"SP, RUA FRANCISCO JOSE VIANA, 894, SAO PAULO",0.09036838626151053
894,RUA FRANCISCO JOSE VIANA,SAO PAULO,-23.611801,-46.396406,2932835,Here,2932835,-23.61107,-46.39664,0.91,"SP, RUA FRANCISCO JOSE VIANA, 894, SAO PAULO",0.08440880524946653
894,RUA FRANCISCO JOSE VIANA,SAO PAULO,-23.611801,-46.396406,2932835,OpenRouteService,2932835,-23.667305,-46.779298,1.0,"SP, RUA FRANCISCO JOSE VIANA, 894, SAO PAULO",39.54834236800808
894,RUA FRANCISCO JOSE VIANA,SAO PAULO,-23.611801,-46.396406,2932835,TomTom,2932835,-23.60958,-46.39785,16.4244728088,"SP, RUA FRANCISCO JOSE VIANA, 894, SAO PAULO",0.286747844446253
894,RUA FRANCISCO JOSE VIANA,SAO PAULO,-23.611801,-46.396406,2932835,MapBox,2932835,-23.609135,-46.398179,0.87963,"SP, RUA FRANCISCO JOSE VIANA, 894, SAO PAULO",0.34629945927399686
99,AVENIDA INCONFIDENCIA MINEIRA,SAO PAULO,-23.584387,-46.519631,2932836,Here,2932836,-23.58437,-46.51963,1.0,"SP, AVENIDA INCONFIDENCIA MINEIRA, 99, SAO PAULO",0.0018855533676314597
99,AVENIDA INCONFIDENCIA MINEIRA,SAO PAULO,-23.584387,-46.519631,2932836,MapBox,2932836,-23.58435,-46.519746,0.875661,"SP, AVENIDA INCONFIDENCIA MINEIRA, 99, SAO PAULO",0.012433421692701802
99,AVENIDA INCONFIDENCIA MINEIRA,SAO PAULO,-23.584387,-46.519631,2932836,OpenRouteService,2932836,-23.667305,-46.779298,1.0,"SP, AVENIDA INCONFIDENCIA MINEIRA, 99, SAO PAULO",28.04366258704331
99,AVENIDA INCONFIDENCIA MINEIRA,SAO PAULO,-23.584387,-46.519631,2932836,TomTom,2932836,-23.58441,-46.51982,14.2824602127,"SP, AVENIDA INCONFIDENCIA MINEIRA, 99, SAO PAULO",0.019459782301185384
99,AVENIDA INCONFIDENCIA MINEIRA,SAO PAULO,-23.584387,-46.519631,2932836,Google,2932836,-23.584245,-46.5197164,,"SP, AVENIDA INCONFIDENCIA MINEIRA, 99, SAO PAULO",0.017981210595793783
851,RUA FRANCISCO DE MELO PALHETA,SAO PAULO,-23.599979,-46.451825,2932837,Google,2932837,-23.6043004,-46.4517978,,"SP, RUA FRANCISCO DE MELO PALHETA, 851, SAO PAULO",0.47861394687002223
851,RUA FRANCISCO DE MELO PALHETA,SAO PAULO,-23.599979,-46.451825,2932837,MapBox,2932837,-23.602301,-46.452086,0.882716,"SP, RUA FRANCISCO DE MELO PALHETA, 851, SAO PAULO",0.2585432709618754
851,RUA FRANCISCO DE MELO PALHETA,SAO PAULO,-23.599979,-46.451825,2932837,TomTom,2932837,-23.60048,-46.45163,18.3178634644,"SP, RUA FRANCISCO DE MELO PALHETA, 851, SAO PAULO",0.05894838655555048
851,RUA FRANCISCO DE MELO PALHETA,SAO PAULO,-23.599979,-46.451825,2932837,Here,2932837,-23.60427,-46.45174,1.0,"SP, RUA FRANCISCO DE MELO PALHETA, 851, SAO PAULO",0.4753181937228915
851,RUA FRANCISCO DE MELO PALHETA,SAO PAULO,-23.599979,-46.451825,2932837,OpenRouteService,2932837,-23.667305,-46.779298,1.0,"SP, RUA FRANCISCO DE MELO PALHETA, 851, SAO PAULO",34.236465256446785
306,MARCELINO FERREIRA BUENO,SAO PAULO,-23.410783,-46.754768,2932838,Google,2932838,-23.4107374,-46.7546314,,"SP, MARCELINO FERREIRA BUENO, 306, SAO PAULO",0.014847138433290885
306,MARCELINO FERREIRA BUENO,SAO PAULO,-23.410783,-46.754768,2932838,OpenRouteService,2932838,-23.570533,-46.663713,0.6,"SP, MARCELINO FERREIRA BUENO, 306, SAO PAULO",19.988337904798247
306,MARCELINO FERREIRA BUENO,SAO PAULO,-23.410783,-46.754768,2932838,TomTom,2932838,-23.41073,-46.75464,14.211019516,"SP, MARCELINO FERREIRA BUENO, 306, SAO PAULO",0.01433926673671714
306,MARCELINO FERREIRA BUENO,SAO PAULO,-23.410783,-46.754768,2932838,MapBox,2932838,-23.410743,-46.754644,0.875661,"SP, MARCELINO FERREIRA BUENO, 306, SAO PAULO",0.013425913351770345
306,MARCELINO FERREIRA BUENO,SAO PAULO,-23.410783,-46.754768,2932838,Here,2932838,-23.41069,-46.75471,1.0,"SP, MARCELINO FERREIRA BUENO, 306, SAO PAULO",0.011883920524168064
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2932839,OpenRouteService,2932839,-23.667305,-46.779298,1.0,"SP, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SAO PAULO",42.046803391228345
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2932839,Here,2932839,-23.47509,-46.42473,0.89,"SP, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SAO PAULO",0.05535216664847809
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2932839,TomTom,2932839,-23.47485,-46.42446,17.7629566193,"SP, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SAO PAULO",0.017147213157248556
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2932839,MapBox,2932839,-23.4143154,-46.5090197,0.531667,"SP, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SAO PAULO",10.941164572512536
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2932839,Google,2932839,-23.4370824,-46.7104074,,"SP, AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SAO PAULO",29.526770394224123
100,RUA FREI AMADOR ARRAIS,SAO PAULO,-23.760672,-46.717363,2932840,Google,2932840,-23.7608641,-46.717294,,"SP, RUA FREI AMADOR ARRAIS, 100, SAO PAULO",0.022408526748737043
100,RUA FREI AMADOR ARRAIS,SAO PAULO,-23.760672,-46.717363,2932840,TomTom,2932840,-23.76084,-46.71727,16.4244728088,"SP, RUA FREI AMADOR ARRAIS, 100, SAO PAULO",0.020882760773534827
100,RUA FREI AMADOR ARRAIS,SAO PAULO,-23.760672,-46.717363,2932840,Here,2932840,-23.76083,-46.7172,1.0,"SP, RUA FREI AMADOR ARRAIS, 100, SAO PAULO",0.02413125102825785
100,RUA FREI AMADOR ARRAIS,SAO PAULO,-23.760672,-46.717363,2932840,OpenRouteService,2932840,-23.667305,-46.779298,1.0,"SP, RUA FREI AMADOR ARRAIS, 100, SAO PAULO",12.116996241805502
100,RUA FREI AMADOR ARRAIS,SAO PAULO,-23.760672,-46.717363,2932840,MapBox,2932840,-23.760509,-46.715574,0.87963,"SP, RUA FREI AMADOR ARRAIS, 100, SAO PAULO",0.18326046891535946
SN,MARIA MOASSAB BARBOUR,SAO PAULO,-23.744412,-46.660168,2932841,OpenRouteService,2932841,-23.570533,-46.663713,0.6,"SP, MARIA MOASSAB BARBOUR, SN, SAO PAULO",19.261068715138148
SN,MARIA MOASSAB BARBOUR,SAO PAULO,-23.744412,-46.660168,2932841,MapBox,2932841,-23.7441595,-46.6606375,0.696429,"SP, MARIA MOASSAB BARBOUR, SN, SAO PAULO",0.05543699799218081
SN,MARIA MOASSAB BARBOUR,SAO PAULO,-23.744412,-46.660168,2932841,TomTom,2932841,-23.7444,-46.6606,12.5034694672,"SP, MARIA MOASSAB BARBOUR, SN, SAO PAULO",0.044063194718372056
SN,MARIA MOASSAB BARBOUR,SAO PAULO,-23.744412,-46.660168,2932841,Here,2932841,-23.74419,-46.66065,1.0,"SP, MARIA MOASSAB BARBOUR, SN, SAO PAULO",0.054948712883042344
SN,MARIA MOASSAB BARBOUR,SAO PAULO,-23.744412,-46.660168,2932841,Google,2932841,-23.7442239,-46.6606278,,"SP, MARIA MOASSAB BARBOUR, SN, SAO PAULO",0.051298196276268755
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2932842,Here,2932842,-23.46652,-46.58925,1.0,"SP, AMIZADE,          2, SAO PAULO",38.03202962382091
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2932842,Google,2932842,-23.5557714,-46.6395571,,"SP, AMIZADE,          2, SAO PAULO",27.785139488765264
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2932842,OpenRouteService,2932842,-23.570533,-46.663713,0.6,"SP, AMIZADE,          2, SAO PAULO",26.256276143702234
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2932842,MapBox,2932842,-23.610855,-46.455773,0.79037,"SP, AMIZADE,          2, SAO PAULO",28.729909090169183
181,ALAMEDA TACAUNAS DOS,SAO PAULO,-23.62063,-46.644312,2932843,Google,2932843,-23.6214871,-46.6469535,,"SP, ALAMEDA TACAUNAS DOS, 181, SAO PAULO",0.2857844526177507
181,ALAMEDA TACAUNAS DOS,SAO PAULO,-23.62063,-46.644312,2932843,Here,2932843,-23.62099,-46.64393,1.0,"SP, ALAMEDA TACAUNAS DOS, 181, SAO PAULO",0.05576118663417894
181,ALAMEDA TACAUNAS DOS,SAO PAULO,-23.62063,-46.644312,2932843,TomTom,2932843,-23.62051,-46.64392,13.4422025681,"SP, ALAMEDA TACAUNAS DOS, 181, SAO PAULO",0.04215275077137199
181,ALAMEDA TACAUNAS DOS,SAO PAULO,-23.62063,-46.644312,2932843,MapBox,2932843,-23.6215781,-46.6464728,0.579762,"SP, ALAMEDA TACAUNAS DOS, 181, SAO PAULO",0.24422955207162717
181,ALAMEDA TACAUNAS DOS,SAO PAULO,-23.62063,-46.644312,2932843,OpenRouteService,2932843,-23.570533,-46.663713,0.6,"SP, ALAMEDA TACAUNAS DOS, 181, SAO PAULO",5.891142245366268
      6680,SEZEFREDO FAGUNDES,SAO PAULO,-23.427694,-46.593913,2932844,MapBox,2932844,-23.461902,-46.6046169319053,0.623148,"SP, SEZEFREDO FAGUNDES,       6680, SAO PAULO",3.943272589343752
      6680,SEZEFREDO FAGUNDES,SAO PAULO,-23.427694,-46.593913,2932844,Google,2932844,-23.4317684,-46.594035,,"SP, SEZEFREDO FAGUNDES,       6680, SAO PAULO",0.45141224859931145
      6680,SEZEFREDO FAGUNDES,SAO PAULO,-23.427694,-46.593913,2932844,OpenRouteService,2932844,-23.570533,-46.663713,0.6,"SP, SEZEFREDO FAGUNDES,       6680, SAO PAULO",17.351897739667546
      6680,SEZEFREDO FAGUNDES,SAO PAULO,-23.427694,-46.593913,2932844,Here,2932844,-23.43169,-46.59406,0.96,"SP, SEZEFREDO FAGUNDES,       6680, SAO PAULO",0.44281213188821383
601,RUA RENE CASTERA,SAO PAULO,-23.750653,-46.776956,2932845,MapBox,2932845,-23.750094,-46.777195,0.875661,"SP, RUA RENE CASTERA, 601, SAO PAULO",0.06653379598038989
601,RUA RENE CASTERA,SAO PAULO,-23.750653,-46.776956,2932845,TomTom,2932845,-23.7491,-46.77716,12.5686864853,"SP, RUA RENE CASTERA, 601, SAO PAULO",0.17325469649878752
601,RUA RENE CASTERA,SAO PAULO,-23.750653,-46.776956,2932845,OpenRouteService,2932845,-23.667305,-46.779298,1.0,"SP, RUA RENE CASTERA, 601, SAO PAULO",9.23421654211635
601,RUA RENE CASTERA,SAO PAULO,-23.750653,-46.776956,2932845,Here,2932845,-23.60156,-46.40417,0.74,"SP, RUA RENE CASTERA, 601, SAO PAULO",41.45645232446236
601,RUA RENE CASTERA,SAO PAULO,-23.750653,-46.776956,2932845,Google,2932845,-23.7504289,-46.7768354,,"SP, RUA RENE CASTERA, 601, SAO PAULO",0.027698378365453313
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2932846,Here,2932846,-23.80633,-46.76526,0.88,"SP, SINFONIA MILITAR TRAV H, S/N, SAO PAULO",0.3122811731674657
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2932846,OpenRouteService,2932846,-23.570533,-46.663713,0.6,"SP, SINFONIA MILITAR TRAV H, S/N, SAO PAULO",27.786197310895314
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2932846,TomTom,2932846,-21.15936,-47.80725,12.6762943268,"SP, SINFONIA MILITAR TRAV H, S/N, SAO PAULO",311.84747736235477
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2932846,MapBox,2932846,-23.4784143,-46.6076177,0.569444,"SP, SINFONIA MILITAR TRAV H, S/N, SAO PAULO",39.41420986559243
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2932846,Google,2932846,-23.5585946,-46.410925,,"SP, SINFONIA MILITAR TRAV H, S/N, SAO PAULO",45.14028278630165
1106,NOVA ROMA,SAO PAULO,-23.442114,-46.719306,2932847,OpenRouteService,2932847,-23.570533,-46.663713,0.6,"SP, NOVA ROMA, 1106, SAO PAULO",15.314087063532892
1106,NOVA ROMA,SAO PAULO,-23.442114,-46.719306,2932847,Here,2932847,-23.44343,-46.71993,0.82,"SP, NOVA ROMA, 1106, SAO PAULO",0.1590850876773554
1106,NOVA ROMA,SAO PAULO,-23.442114,-46.719306,2932847,MapBox,2932847,-22.503163,-48.713386,0.656667,"SP, NOVA ROMA, 1106, SAO PAULO",229.39517462451366
1106,NOVA ROMA,SAO PAULO,-23.442114,-46.719306,2932847,TomTom,2932847,-23.44326,-46.71981,10.3078556061,"SP, NOVA ROMA, 1106, SAO PAULO",0.13697085790956076
1106,NOVA ROMA,SAO PAULO,-23.442114,-46.719306,2932847,Google,2932847,-23.4434432,-46.7199171,,"SP, NOVA ROMA, 1106, SAO PAULO",0.15990613490967695
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2932848,Here,2932848,-23.46652,-46.58925,1.0,"SP, AMIZADE,          2, SAO PAULO",38.03202962382091
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2932848,MapBox,2932848,-23.610855,-46.455773,0.79037,"SP, AMIZADE,          2, SAO PAULO",28.729909090169183
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2932848,Google,2932848,-23.5557714,-46.6395571,,"SP, AMIZADE,          2, SAO PAULO",27.785139488765264
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2932848,OpenRouteService,2932848,-23.570533,-46.663713,0.6,"SP, AMIZADE,          2, SAO PAULO",26.256276143702234
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932849,Google,2932849,-23.8747448,-46.631251,,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",0.3347329174688985
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932849,TomTom,2932849,-23.87969,-46.62657,12.5686864853,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",0.8330702562772967
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932849,MapBox,2932849,-23.8924383,-46.6174,0.696429,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",2.444407977035522
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932849,Here,2932849,-23.88093,-46.62635,1.0,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",0.9194250869384913
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932849,OpenRouteService,2932849,-23.570533,-46.663713,0.6,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",34.018295064116366
80,RUA POMPEU BERTINI,SAO PAULO,-23.430027,-46.79321,2932850,Here,2932850,-23.42987,-46.7931,1.0,"SP, RUA POMPEU BERTINI, 80, SAO PAULO",0.02070517487557688
80,RUA POMPEU BERTINI,SAO PAULO,-23.430027,-46.79321,2932850,OpenRouteService,2932850,-23.667305,-46.779298,1.0,"SP, RUA POMPEU BERTINI, 80, SAO PAULO",26.317315799013638
80,RUA POMPEU BERTINI,SAO PAULO,-23.430027,-46.79321,2932850,Google,2932850,-23.4300906,-46.7928663,,"SP, RUA POMPEU BERTINI, 80, SAO PAULO",0.035823673150317106
80,RUA POMPEU BERTINI,SAO PAULO,-23.430027,-46.79321,2932850,TomTom,2932850,-23.42931,-46.79336,14.1170272827,"SP, RUA POMPEU BERTINI, 80, SAO PAULO",0.08087387706410129
80,RUA POMPEU BERTINI,SAO PAULO,-23.430027,-46.79321,2932850,MapBox,2932850,-23.4302116,-46.7932747,0.87127,"SP, RUA POMPEU BERTINI, 80, SAO PAULO",0.02148708048463395
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2932851,OpenRouteService,2932851,-23.667305,-46.779298,1.0,"SP, RUA JOSE ANTONIO VALADARES, 515, SAO PAULO",19.36449237168615
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2932851,Google,2932851,-23.6460342,-46.590909,,"SP, RUA JOSE ANTONIO VALADARES, 515, SAO PAULO",0.009989932816613083
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2932851,TomTom,2932851,-23.6459,-46.59086,16.4244728088,"SP, RUA JOSE ANTONIO VALADARES, 515, SAO PAULO",0.006981497504630335
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2932851,Here,2932851,-23.64595,-46.59101,1.0,"SP, RUA JOSE ANTONIO VALADARES, 515, SAO PAULO",0.010326253373361459
515,RUA JOSE ANTONIO VALADARES,SAO PAULO,-23.645944,-46.590909,2932851,MapBox,2932851,-23.646014,-46.590932,0.87963,"SP, RUA JOSE ANTONIO VALADARES, 515, SAO PAULO",0.008100087503877898
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2932852,MapBox,2932852,-23.8924383,-46.6174,0.696429,"SP, ESTRADA DO CURUCUTU, SN, SAO PAULO",2.444407977035522
